id,text
1244401649914806272,: My Source Says Trump is trying to make sure Coronavirus stays until election and has told this to his advisors: . He wa…
1244401649789161472,": UPDATE: The finance minister of the German state of Hesse, Thomas Schäfer, apparently committed suicide in despair about the sc…"
1244401649956925440,": Dr. Anthony Fauci says there could potentially be between ,000 to ,000 deaths related to the coronavirus and millions of…"
1244401649935925248,": Today, Donald Trump has tweeted about: -His TV ratings. -His poll numbers. -The ""lamestream"" media. -Harry and Meghan.…"
1244401650091151361,": “This is for real...Lord have mercy, Help us Lord...This is for real...Please stay inside, y’all.” Man films what appear…"
1244401650065965057,: What is the procedure to fire Director-General of WHO?
1244401653358485504,": people complaining about another days on lockdown, well maybe you should STAY THE FUCK INSIDE THEN LIKE YOU’RE SUPPOSED TO"
1244401653266120704,But his ratings are higher than The Bachelor?! WHO SAYS THIS while thousands are dying??…
1244401653429743619,Ocean Sciences Article of the Day - Opinion: Welcome to a Truly Free Oil Market (Bloomberg)
1244401653505306627,": ""...I've been talking to Fox insiders over the last few days, there's a real concern inside the network that their early…"
1244401653454983171,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244401653434011650,"Trump announces that a “peak in death rate” for coronavirus likely in two weeks, which falls on Easter Sunday. Pre…"
1244401651743461376,Support Robyn by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244401653522071559,: It's hard to read this story and not conclude one thing: The Trump Administration failed the American people.
1244401653714845696,": Don't head to your cottage to wait out COVID-19 pandemic, Canadians warned"
1244401653643698178,: Let's take a live look at me when it was announced there would be another days of lockdown.
1244401652041465862,Support Devon by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244401653765341189,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244401653564006407,"Maria fought cancer and related illnesses for more than years, and was an inspiration each time she returned to…"
1244401653823889408,Please watch this entire video. It is time to be very mindful of what we bring into our homes.
1244401653836664836,: I know .....Purely by Accident.. Trump has proven time and time again that (these people) are…
1244401653903745027,": News Alert: Dr. Vladimir Zelenko, a board-certified family practitioner in NY, has now treated Covid-19…"
1244401653899460610,": Today, Donald Trump has tweeted about: -His TV ratings. -His poll numbers. -The ""lamestream"" media. -Harry and Meghan.…"
1244401653962493955,: COVID19 is about to get bad (very bad) in this next month &amp; y’all think this shit gone be over in two weeks. No one is s…
1244401652330684416,Support Kirsten by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244401653899550722,: How do the geniuses at Trump’s EPA respond to Americans dealing with a deadly respiratory disease? They allow power plants…
1244401654067232768,": Those who praised the PM’s statesmanship after the national address on lockdown, please raise your hands!"
1244401654138458112,": News Alert: Dr. Vladimir Zelenko, a board-certified family practitioner in NY, has now treated Covid-19…"
1244401654276845568,": How is anybody surprised that we have another days of lockdown? We're trending towards months and months of this, and…"
1244401657649270795,: The U.S. has more confirmed Coronavirus cases than the rest of the world at the moment and people are still hanging wit…
1244401657540218885,Fun things to do loo roll challenge
1244401657661796353,": - Next Stop - New York City ""...our nation, specifically the people of New York, have requested our assistance a…"
1244401657661861894,: Rhode Island Public School Teacher Offers to Pay for Someone With Coronavirus to Cough on President Trump
1244401657653465092,": Don’t leave Abuja or Lagos to go to your village. Have mercy on them. If COVID19 enters the villages, NCDC’s work will go fr…"
1244401657800200195,: Deputy CMO Dr Jenny Harries says it could be six months or longer before the UK returns to normal from the pandem…
1244401657745678337,The Art Angle Podcast: Three Ways Coronavirus Will Transform the Art World | artnet News
1244401657837809665,: Will politicians allow this? No money is made if people are cured. The money is in vaccines.
1244401658026573831,: Went to a wedding in Queens last year for my wife's god daughter(30s). The groom (40s) just died of coronavirus while she i…
1244401657883930624,: Update: client being led away from sobbing family in this picture is still in Pike and now on lockdown hours of the…
1244401657980407808,"Saw OUR NEW $5,000,000 MANSION and thought it got coronavirus. whew, glad to know it is ok"
1244401658076860416,": In the past month, Google Australia has seen a per cent increase in the number of searches for domestic violence help.…"
1244401657984757761,: Jeremy Corbyn praises Cuba´s inspirational coronavirus efforts
1244401657900945408,: PLease someone rescue foster or adopt sweet whose owner gave him away or would SHOOT HIM. This lovely boy deserves…
1244401658097856512,gain like giveaway follow wannabe quarantine gay bg gg fancam army bts sugar baby daddy mommy + nsfw…
1244401658513297410,: Support Tristan by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:
1244401658563407872,: The Wire published news that Dalit kids in Varanasi were forced to eat grass due to lockdown. This is Fake News. Kids were…
1244401658496499712,": If you watch anything today, watch an entire hood on lockdown in Brooklyn rapping Juicy by the notorious B.I.G. Juicyyyy !…"
1244401658496528384,: So because isolation and going nuts we threw a dinner party for the kids... …
1244401658580234240,: President Trump is now lashing out at who literally read his comments back to him about wanting to be appreciated b…
1244401658504847361,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244401658714603526,: RT guys
1244401658676883461,: Heroes. ️
1244401658744000512,: President Trump is busting the media’s balls live on TV at the CoronaviruS press briefing and it is glorious to watch.
1244401658756501505,": Dr. Fauci says coronavirus deaths in U.S. could top ,000"
1244401658802638850,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244401658999631872,": NSW has recorded another staggering jump in coronavirus cases, bringing the state’s total to ."
1244401659012419592,: million deaths 'If we did nothing' is a drastically unrealistically low number. Trump is trying to look like a savior…
1244401661671616512,: Elizabeth Warren Calls for Border Wall Money to Be Redirected to Fight Coronavirus via …
1244401661646381057,": Can confirm that it delights no one to report on a lot of people — family members, friends, friends of friends, colleagues,…"
1244401661679996928,": Marco Rubio, and others, are quite right. So much of the media are simply awful. So many classless, immature, agenda-d…"
1244401661721948160,": Can someone remind me what Pelosi &amp; Dems were focused on when the Coronavirus pandemic began? Oh that's right, % of…"
1244401661604515841,: Trump thinks NYC doctors are nurses are just stealing masks.
1244401661952454656,: Impossible to overstate how important this is...
1244401661906432000,": Aight what the fuck, fuck you corona virus, you had to take Joe Diffie? JOE MOTHAFUCKIN DIFFIE? Dude I’m pissed"
1244401661973417984,: What you say?
1244401661977808896,": Of seven critically ill patients who received the drug in New York, two were removed from ventilators and two showed sign…"
1244401660354539520,"MAC Reflections E9 ""The Importance of a Holistic Approach” Dr. Jasser Auda elain the Islamic method of thinkin…"
1244401661834977281,How many people die in your district of drug overdoses while you fiddle? Pelosi on Trump's coronavi…
1244401662040498176,": BIG NEWS: Hydroxychloroquine is being used on ,100 patients in NY. Additionally, convalescent plasma with antibod…"
1244401662103556096,$ES_F $SPY TRUE
1244401662149701633,: President Trump is now lashing out at who literally read his comments back to him about wanting to be appreciated b…
1244401661474484224,Me on my way to the govt mandated corona camps
1244401662266994688,: The most busy places Madina Munawara now empty in lockdown very empty streets and mostly people visit as pilgrim in the hol…
1244401662279614465,": on January: “We have it totally under control. It’s one person coming in from China, and we have it under control. It’s…"
1244401662342713345,": Suffolk University, others to provide new beds for Boston homeless during coronavirus."
1244401662355296256,: If the government just close beauty shops now u will see things worse than CORONA VIRUS(ZOMBIES) . Am I making sense ht…
1244401662581592064,: Some in our media can’t contain their glee &amp; delight in reporting that the U.S. has more cases than Be…
1244401662606761984,: Corona took ur jobs and y’all was worried about the Mexicans 🤣
1244401662510448642,Really looking forward to hearing what the mayor has to say. The situation in Albany is horrifying.
1244401662598365184,: Fox is right to be concerned. Very concerned. This could be a legal bloodbath. Discovery will undoubtedly show that its per…
1244401662694998016,": No one knows for sure, but it’s probably not any time soon."
1244401662590095361,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244401662812254209,: Coronavirus cure....wash your hands like you just shook hands with a Democrat
1244401662749487104,: I’m in Central Park - they’re building field hospitals for coronavirus patients
1244401662682451968,Sweep out from low interest earning account to high interest
1244401662736896005,: Fourteen new cases of have been reported in Nigeria; in Lagos and in FCT As at :30 pm th March there are …
1244401665844711424,: activists K.Siva and Anil leaders have launched a deadly attack to block aid programs for the poor…
1244401665895096320,: Trump saying he spoke to Wolfgang Puck during today's coronavirus press conference just shows that he is not acting as…
1244401665698037760,": Yes, even the American economy couldn't withstand government ordering it to shut down. WTH is wrong with you people? https:…"
1244401665664524302,NEW: Maryland's Republican Gov. Larry Hogan told in a blunt interview that he was prepared to ignore…
1244401665815588864,: Last month Trump said the cases of coronavirus would quickly drop down to zero. Today Trump says anything less than .…
1244401665773633537,Trump Wants Doctors To Reuse Their Contaminated Coronavirus Masks -
1244401665865900033,: China must be held accountable for the catastrophic economic damage.
1244401666020999168,: Our first NHS Heroes who gave their lives to protect their fellow British citizens from Covid19: Amged el-Hawrani Adel el-…
1244401666100772864,": ""I've been talking to Fox insiders..., there's a real concern inside the network that their early downplaying of the coron…"
1244401666146865152,": News Alert: Dr. Vladimir Zelenko, a board-certified family practitioner in NY, has now treated Covid-19…"
1244401666172096515,: The first US death from the coronavirus was February . The th death was Thursday. The th death was today.
1244401666243338241,: I and family members tested positive for COVID19 after being eed in February. I am fully recovered and desperately see…
1244401666335670275,: Coronavirus In Ohio: Pioneers Technology To Clean And Reuse PPE | Radio
1244401666247491584,You really are dumb....
1244401666390188032,": How is anybody surprised that we have another days of lockdown? We're trending towards months and months of this, and…"
1244401666432077833,: THIS JUST IN: Cameron County confirming more cases of the late tonight. The county stating in a release they have …
1244401666419458052,+ defunciones
1244401666486607872,": This is what you care about? You are a sick man. Americans are dying, and you’re boasting about ratings? This is the defin…"
1244401666587156480,": ,900 Liberty University students came back last week after spring break. About left &amp; now about are reported t…"
1244401666641793029,: It's not true that nobody ever thought this crisis could happen. It's not true that the WaPo report on Inslee's comments to Tru…
1244401666658652165,I told Will we have to get married because I no longer have health insurance after being fired (thanks Corona) but…
1244401666679504897,There are some journalist I follow who I like but tweets abt Trump r *&amp;!!. I dont have the energy for it. Im worki…
1244401666826305536,Liberty University students report symptoms that suggest coronavirus: report | TheHill
1244401666746724352,: Lagos donates N200 million to Lagos Govt
1244401669972144129,": A nurse sent me a tragic photo showing the scale of this coronavirus crisis. He wanted people to see ""the ghastly reality…"
1244401669984514048,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244401670034993159,": Large number of Kashmiris have been kept in Agra jail - Why don't they release them? Or, it is better to be a thief or robber…"
1244401669934366720,Bring back hanging
1244401668625551360,Support Cathleen by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244401670274121729,: I don't know how many times I have tweeted…
1244401670261538817,As soon as possible we need to know the prices for these tests?
1244401670014013442,"""Coronavirus: Total number of global cases reach ,000"""
1244401668529074176,Support Lauren by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244401669892341760,: A great sing-song at The Elysian apartments in Cork city last night
1244401670072741888,: This will never be erased from history. They were briefed. They knew COVID-19 was spreading. They weakened America intenti…
1244401670143873024,: Thank you! This inspired us to do the math and donate the same percentage of our wealth. My husband and I are do…
1244401670408159232,": Hey Guest workers in Kerala, Don't believe rumors ️ Listen carefully what officials are saying Don't become hopeles…"
1244401670395584512,": Due to aka Ill be sending the first people to like &amp; retweet this $1,000-$2,000 through CashApp,…"
1244401670475231232,We need Raymond Reddington to help us find out who made the coronavirus 🤔 I know he has the scoop.
1244401670483849217,: So because isolation and going nuts we threw a dinner party for the kids... …
1244401670450286592,wait oh yeah i forgot the worlds on lockdown
1244401669040795648,Support Amanda by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244401670567550976,: boys that wipe their dick after they take a piss are the ones who surviving coronavirus
1244401670563520512,: Trump calls for ousting GOP congressman from party ahead of coronavirus relief vote via
1244401669976268802,People complaining about Another days apparently need some perspective. Some us have family working inside emerg…
1244401670559318019,He’s always loved a good conspiracy to try to throw people off his trail. Maybe it’s the fact healthcare workers d…
1244401670634659840,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244401670353813505,: China will always lie unless the rest of the world take action &amp; they’ll never learn unless we do
1244401670659936257,: There is no majority for the idea that we have to leave the EU at the end of this year. Priorities have shifted.
1244401670890586112,": Please take a moment and pray for my friend and hero, . This world desperately needs him around as long a…"
1244401670743830534,": More than ,000 Americans have now died, and the President hasn’t even tweeted about it. Instead, this is what we get:"
1244401671037468672,": Italy suffers another coronavirus deaths in one day as death toll soars towards ,000 and number of cases in the coun…"
1244401670987145216,": NEW: Spain reports ,875 new cases of coronavirus today and new deaths. A total of ,110 cases and ,803 deaths."
1244401670957625344,": ""If things continue this way, I will soon be forced to make decisions about who deserves a shot at life and who I will allo…"
1244401670999678976,: It seems like Eugenics is back in the mix...Are they saying that that since people with chronic illness li…
1244401671075016704,": Hard to conjure anything more heinous than accusing nurses and doctors - who wake up every day and go back to work, knowin…"
1244401671049891840,": “This is for real...Lord have mercy, Help us Lord...This is for real...Please stay inside, y’all.” Man films what appear…"
1244401674262700034,: announcement was a bolt from blue not only for citizens but also CMs; while states i…
1244401674141290497,: Yes did and he said he has a problem with the governors if Washington and Michigan. Then and now!
1244401674296406018,: NEW: Sunday March update of coronavirus mortality trajectories • UK still tracking Italy. Death toll doubling every …
1244401674350927872,: People are complaining about another days of lockdown when it’s really gonna be another + days …
1244401672811507712,Support Lindsay by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244401674225098752,"No way China is being honest, check with underground reports coming out of Beijing. Impossible to go from 's of…"
1244401674371731456,": ,900 Liberty University students came back last week after spring break. About left &amp; now about are reported t…"
1244401674367766528,": people complaining about another days on lockdown, well maybe you should STAY THE FUCK INSIDE THEN LIKE YOU’RE SUPPOSED TO"
1244401674313056256,: This is from the same human-failure who delayed the Wuhan Virus bill to get abortion money &amp; Green New Deal absurdities. Also…
1244401674439012352,: A new drive-thru testing center is coming to the Bronx. The facility will be in Co-Op City and opens Monday.…
1244401674497789953,: “President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates…
1244401674661302274,: “President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates…
1244401674644598785,: This whole is like trying to talk to a cranky hungry toddler who keeps throwing fits. …
1244401674690736130,: One can't help but think that Trump devotes so much time to talking about what private businesses are contributing to the coro…
1244401674627821576,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244401674363559938,: When you’re feeling funky and you send money from your GTB to UBA
1244401674694819840,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244401674728484866,: I'm stunned by the depth of information being released in . On this website you can see every k…
1244401674741067785,: WATCH: Industry leaders praise the Admin’s response to the coronavirus outbreak.
1244401674933829633,: I know .....Purely by Accident.. Trump has proven time and time again that (these people) are…
1244401674984308738,: corona rly came around the second i planned on going to the gym &amp; eating healthy... now i just be eating everything i se…
1244401674858397696,": Can someone remind me what Pelosi &amp; Dems were focused on when the Coronavirus pandemic began? Oh that's right, % of…"
1244401674862592003,: Did the coronavirus write this
1244401675030409216,": Attention business owners! To provide support for you, we’re deferring GST/HST remittances to June , . For more i…"
1244401675080617985,: I know .....Purely by Accident.. Trump has proven time and time again that (these people) are…
1244401675030364160,": Sometime this week, we estimate, America will be able to test more than ,000 patients a day."
1244401675152089089,: Omg!!! Trump just tweeted a long thread all about his Coronavirus Briefing ratings!! He compared himself to the season…
1244401675210756103,": The Corona doomsday cult refuses all questions about the flu because “IT’S NOT THE FLU, BRO!” We are simply asking you t…"
1244401675277873152,America because Trump doing things late with Coronavirus America get to accept his Excuses that must be fair to America families.
1244401674732650496,YO WTF CORONA A BITCH
1244401675315511296,: One can't help but think that Trump devotes so much time to talking about what private businesses are contributing to the coro…
1244401678461349889,: German Minister of Finance of Hesse Thomas Schäfer commits suicide over his despair about the scale of the coronavirus pr…
1244401678448820224,: Palestinians in Gaza already faced hardship under a blockade. Now they're dealing with the coronavirus. My Senate colleagu…
1244401678519947264,: …
1244401678444630018,: nigga tried to say epidemic and jus gave up LMAOOOO
1244401678511734786,: Our -bed fully equipped Onikan Isolation Centre in partnership with is ready! We are excited about…
1244401678461423621,": “This is for real...Lord have mercy, Help us Lord...This is for real...Please stay inside, y’all.” Man films what appear…"
1244401678461202432,Why ICE's coronavirus response is so dangerous -
1244401678515728384,: DOJ: Those Intentionally Spreading Coronavirus Can Be Charged with ‘Bio-Terrorism’
1244401678679330816,": This is incredible! Best lockdown video ever, I wanna be in Brooklyn!!"
1244401678604021760,": Novartis CEO ""Pre-clinical studies in animals as well as the first data from clinical studies show that hydroxychloroquine kil…"
1244401678683492354,: People are complaining about another days of lockdown as if it it's not gonna be + days
1244401678691872769,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244401678557818882,America is on fire!!! Within several weeks America is the most infected country of the world in case of the corona…
1244401678549430273,: *Another days of lockdown* Me:
1244401678528516096,": Abbot Labs... getting it done. Both and based in Columbus, OH The Buckeye State is getting fighting …"
1244401678775808001,: Fox is right to be concerned. Very concerned. This could be a legal bloodbath. Discovery will undoubtedly show that its per…
1244401678943690753,started cooking with wine to stop myself from drinking so much ... lockdown is not for me
1244401678935179264,: Not surprised.
1244401678918586373,: President Trump is now lashing out at who literally read his comments back to him about wanting to be appreciated b…
1244401679082180613,: Pelosi is now hinting at doing another sham investigation into Trump about coronavirus once this is over. How about inst…
1244401679040163840,: Sipping corona I’m drinking a germ 🦠
1244401679153475584,: Recap of Trump’s coronavirus press conference today: “I’m getting big ratings” “My people are becoming big stars” “CNN’s…
1244401679191007234,: More Americans have died from coronavirus than during the attack on Pearl Harbor and Trump is talking about ratings? I want eve…
1244401679233056774,: Belarus president refuses to cancel anything - and says vodka and saunas will ward off COVID-19
1244401679266656257,": Exclusive: The US government had a plan to build a huge fleet of easy-to-use, ineensive ventilators. Then a big compan…"
1244401679249723394,": A youth group is conducting a disinfection campaign in Nahr al-Bared area, southern Gaza Strip, to prevent the spread of…"
1244401679379976195,": As the Coronavirus Hit, Jared Kushner’s Company Told Renters to Take Action to Pay “ASAP”"
1244401679409307651,: a little video i've been working on until sunrise for days that i'm really proud to release. a fool-proof elanation of…
1244401679409299459,: 'It’s coming and it’s going to kick a lot of doors in': Coronavirus cases increase on Milwaukee's south side:
1244401679317053440,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244401679623016448,: WTF are you rambling about ? It’s when the PEOPLE no longer have a voice then it’s no longer a democrac…
1244401679509970944,Finding the Best Savings Account After the Coronavirus Interest Rate Cuts
1244401679547674624,: . President : “The shows the necessity of having secure borders. Borders are there…
1244401682550849546,": One month ago, Trump said there were only coronavirus cases in the United States and in a few days it would be zero and t…"
1244401682466906113,: The families that lose a medical care worker in service to this country during the Covid-19 pandemic deserve the same settle…
1244401682663870464,: NYC Mayor de Blasio Gets Nailed for Telling New Yorkers to Ignore the Wuhan Coronavirus WTF! This right here is exactly…
1244401682714263552,: .This Infectious Disease Doc Has patients Intubated No Patient Has Gone Da…
1244401682840051712,: Rio Ferdinand among BT Sport pundits facing not being paid amid coronavirus crisis |
1244401682844454913,Well we can all delete and because we’re never leaving the house again
1244401682785505280,: I know .....Purely by Accident.. Trump has proven time and time again that (these people) are…
1244401681644675072,"Stayin’ inside, stayin’ inside, ah, ah, ah, ah, stayin’ insiiiiiiiiiiiiiide"
1244401682886168576,: Due to aka Ill be sending the first people to like &amp; retweet this $300 -$1500 through CashAp…
1244401682655653888,": Although there have been no confirmed cases of disease in fed immigration detention facilities, open border…"
1244401682932473857,: The U.S. has more confirmed Coronavirus cases than the rest of the world at the moment and people are still hanging wit…
1244401683020394496,": MSM outlets, such as The New York Times &amp; The Washington Post, are known to push 's talking points. My recent blog…"
1244401683091898376,: I am still convinced that coronavirus was being used by China and the deep state to take down the economy and take down Pres…
1244401683049918464,": Together, the challenges resulted in a lost month, when the U.S. squandered its best chance of containing the coronavirus’s sp…"
1244401683112906752,: I encourage parents to let children know this will not last forever. Keep a positive attitude and try to create some time for f…
1244401683108712453,: Batting .500
1244401682957598725,: I put this out before - without much response. Please realise we need to help slow the spread of and identify…
1244401682928238592,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244401683154731008,: President Trump extends federal social distancing guidance for days as scientists warn virus continues to spread.
1244401683205107715,: Fox is right to be concerned. Very concerned. This could be a legal bloodbath. Discovery will undoubtedly show that its per…
1244401683368640512,": Current US cases are literally off the chart at &gt;140,000 and are rising faster than *any* other country at…"
1244401683406430209,: Reporter: We've been hearing rumors that Louisiana is going to get hit hard next with due to Mardi Gras Trump: Not…
1244401683444056064,: Former NBA and Chinese basketball star Stephon Marbury has arranged for million N95 face masks to be delivered to NY hosp…
1244401683460812801,": No running water. No electricity. On Navajo Nation, coronavirus creates worry and confusion as cases surge"
1244401683410685952,": Falwell defended his decision by insisting that ""99 percent of [students] are not at the age to be at risk and they don't…"
1244401683569885184,: I know .....Purely by Accident.. Trump has proven time and time again that (these people) are…
1244401683565654016,: China's special purpose bond issuance almost tripled to RMB950 billion in the first two months of compared to .…
1244401683603439616,: A Nurse Shared A Harrowing Photo Of COVID-19 Victims To Show How Horrifying The Outbreak Is
1244401683431448576,: Thank. Goddess.
1244401683599368192,": An African with Coronavirus in ITALIA had been abandoned in the hospital corridor. The nurse tells him, and repeats to him s…"
1244401686862536705,": Today, Donald Trump has tweeted about: -His TV ratings. -His poll numbers. -The ""lamestream"" media. -Harry and Meghan.…"
1244401687130824704,": Coronavirus timeline: - January : cases - January : ,000 cases - February : ,000 cases - March : ,000 cases -…"
1244401686979973122,: First day of Lockdown i lost a home we are still living in this house it is still collapsing it's the only house we h…
1244401687185494017,": Sad to hear about the death of Pakistani squash legend Azam Khan, due to yesterday. Khan was one of the greatest sq…"
1244401685792837632,Support Sifon by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244401687235788803,": To those telecom companies planning to “donate billion to Coronavirus” Please if possible, Use that money to …"
1244401687210541057,: PR Disaster: President Xi Forgets To Remove 'Made In China' Tags From Coronavirus
1244401687319773188,": “In Italy, authorities...conceded that their coronavirus death toll did not include those who had died at home or in nursin…"
1244401687416188928,: Piles of bodies being loaded into the back of trucks in New York. Eect millions more if Trump isn't removed immedi…
1244401687357464583,"Yeah... Time has come, we need unity to fight against deadly Coronavirus before it's too late."
1244401687474954246,: Me transferring money from my current to my savings account:
1244401687500148737,": Although there have been no confirmed cases of disease in fed immigration detention facilities, open border…"
1244401687537819648,We Told You People had it in late january and february
1244401687630098433,": people complaining about another days on lockdown, well maybe you should STAY THE FUCK INSIDE THEN LIKE YOU’RE SUPPOSED TO"
1244401687470751746,Ask him where are the frontline health professionals on the Coronavirus Task F…
1244401687437152256,Another reason we need now. The only candidate in favor =
1244401687470759941,"THIS IS THE FUCKING PRESIDENT?! You are an uncaring, unintelligent, incompeten…"
1244401687806144512,: President Trump is busting the media’s balls live on TV at the CoronaviruS press briefing and it is glorious to watch.
1244401687860666368,": The US government has taken a big measure to combat the coronavirus, salvaging citizens from the epidemic, and Trump says FE…"
1244401687844065283,New Jersey Police Gives Residents a Slice of Hope ️🇺🇸🇺🇸
1244401687835672577,: It's hard to read this story and not conclude one thing: The Trump Administration failed the American people.
1244401687919579139,: Former federal prosecutor makes the case for criminal charges against Donald Trump in coronavirus crisis
1244401688083136516,": World BEST medevac for COVID patient. Germany activates their flying ICU plane, an Airbus A310 MedEvac, to fly corona patient…"
1244401688175411200,: The first US death from the coronavirus was February . The th death was Thursday. The th death was today.
1244401690947866626,": Oh man, this is really bad, really, reaaaaaally bad. Patients going through chemo are especially vulnerable."
1244401691086200832,": America, where the president is counting his TV viewers, while the rest of the country is counting his d…"
1244401690901647360,"Ukraine bought ""Shenzhen Bioeasy Biotechnology"" coronavirus test «Made in China»..."
1244401691165724672,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244401690830241792,"Remember, the operative word is 'RELATED'. The odds of an otherwise healthy human being dying from a case of the C…"
1244401691149185024,: POLL: Is Trump's Coronavirus response helpin' or hurtin' his re-election chances?
1244401691304157184,": After talking about his coronavirus ratings bonanza, Donald Trump says he can’t wait to find out what happenes on The Ba…"
1244401691333726208,: All these networks are cutting away from the Trump official briefing. These grand pooh-bahs insist they will…
1244401691275014145,: The economic fallout from the coronavirus crisis could cost the Kushner family its Times Square property. Kushner Cos…
1244401691392454656,": Why are less people dying from in Germany, as compared to other European countries? Here's why:"
1244401691358834688,: It's hard to read this story and not conclude one thing: The Trump Administration failed the American people.
1244401691568615425,So companies get millions and college students get nothing? Shameful.
1244401691601952768,": This is what you care about? You are a sick man. Americans are dying, and you’re boasting about ratings? This is the defin…"
1244401691556020226,": If all you care about are your TV ratings, remember that President Nin attracted an estimated million viewers for hi…"
1244401691710984197,: Florida residents pack into megachurch after pastor promises he can cure coronavirus – Raw Story
1244401691568615426,: LIVE: Press Briefing with Coronavirus Task Force
1244401691669086209,CORONAVIRUS: New York doctor successfully treats patients with drug cocktail - Vanguard News
1244401691794886656,": YOU CANNOT, I repeat YOU CANNOT get coronavirus from your pets. People are dumping their animals at shelters out of ignorance…"
1244401691841232909,days lockdown with this woman and she don dey frustrate my life this night... we never even enter st day🤦‍️
1244401691761479682,": Sadly we lose another great country singer this week, my friend ... this time to the coronavirus - hard to…"
1244401691820245000,Since everyone around the world is affected by this COVID-19 Pandemic I'm just curious to know if you think this Co…
1244401691740561413,"A lot more of that ""sniffling"" thing than usual. Maybe his doc needs to get another test &amp; require temp. checks. He…"
1244401691950305280,": GHANA 🇬🇭 Police will be leading the lockdown operation in Accra/Kumasi; military will only be in the background. ,000 a…"
1244401691950223374,": -In summary, General ’s broadcast was just hot air! He did not redirect the $37 billion budgeted to r…"
1244401691975389185,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244401691925065729,: ok lmfao so . this is sarcasm no one is marching against the coronavirus . i don’t care that he stole my tweet he’s my BOY…
1244401689177751559,: ITALY'S Prime Minister Giuseppe Conte has savaged the EU over its failure to act as coronavirus devastates the country. Th…
1244401691841236993,: Hi. I designed some coronavirus travel posters for you. Stay the F* home. Love you all.
1244401692084523008,": To those telecom companies planning to “donate billion to Coronavirus” Please if possible, Use that money to …"
1244401692000559106,": Nancy Pelosi sat in California for a week while Schumer &amp; McCinnell had negotiated a bill, then flew back to DC, blew the bi…"
1244401691946110982,: Fox is right to be concerned. Very concerned. This could be a legal bloodbath. Discovery will undoubtedly show that its per…
1244401692222926851,": okay but i really appreciate skz educating people about corona, yeah i would’ve loved seeing them play fortnite but this is a…"
1244401692302610433,Remember the First responders that ran to the World Trade Towers?! They are doing it again...
1244401692285657088,: Wake me up when coronavirus end.
1244401695175606273,: Donald Trump's day so far: - Brags about his press conference ratings - Berserk attack on Yamiche Alcindor - Accuses NYC…
1244401695272157190,": Kudos to the CNN journalist who deferred to , so that she could ask her second question."
1244401695272157197,If you’ve felt a little deflated during this whole worldwide lockdown we’re in... just be grateful to wake up in th…
1244401695376977927,": Trump mismanaged NK, Covid19, and pretty much everything else. You traded being a patriot for a book that wi…"
1244401695242805248,Can you spare it guys??
1244401695422943232,: “We didn’t develop the Coronavirus tests! The previous administration did and we got stuck with them. Now we developed them…
1244401695293091849,": Give it a couple of weeks, the dinasours are making a comeback."
1244401695200854021,": It isn't glee, Senator. It is outrage and fear. Trump's neglect and incompetence and ego have left Americans to the sl…"
1244401693866864640,Support Amy by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244401695578140672,": It is with profound sadness that I share with you the loss of a dear member of our CBS News family. Maria Mercader, who emb…"
1244401695326642179,: Make sure you vote and share
1244401695548829697,": After Mexico implemented the second phase of its contingency plan, the country registered price hikes in basic…"
1244401695679012864,": A regular surgical mask doesn’t do *anything* to prevent you from getting , unless you have an Respirator…"
1244401695750324224,Dam so we on lockdown till may
1244401695758712835,Somebody tell when coronavirus goes away I wanna record and photograph him in the studio
